∆«∏≈¿œ,∆«∏≈ºˆ∑Æ,º“∫–∑˘
2023-08-04,12,≈∫ªÍ¿Ω∑·
2023-08-04,6,≈∫ªÍ¿Ω∑·
2023-08-04,12,≈∫ªÍ¿Ω∑·
2023-08-04,24,≈∫ªÍ¿Ω∑·
2023-08-04,24,≈∫ªÍ¿Ω∑·
2023-08-04,2,≈∫ªÍ¿Ω∑·
2023-08-04,1,≈∫ªÍ¿Ω∑·
2023-08-04,24,≈∫ªÍ¿Ω∑·
2023-08-04,-24,≈∫ªÍ¿Ω∑·
2023-08-04,2,≈∫ªÍ¿Ω∑·
2023-08-04,60,≈∫ªÍ¿Ω∑·
2023-08-04,120,≈∫ªÍ¿Ω∑·
2023-08-04,30,≈∫ªÍ¿Ω∑·
2023-08-04,90,≈∫ªÍ¿Ω∑·
2023-08-04,30,≈∫ªÍ¿Ω∑·
2023-08-04,24,≈∫ªÍ¿Ω∑·
2023-08-04,24,≈∫ªÍ¿Ω∑·
2023-08-04,12,≈∫ªÍ¿Ω∑·
2023-08-04,12,≈∫ªÍ¿Ω∑·
2023-08-04,30,≈∫ªÍ¿Ω∑·
2023-08-04,24,≈∫ªÍ¿Ω∑·
2023-08-04,84,≈∫ªÍ¿Ω∑·
2023-08-04,30,≈∫ªÍ¿Ω∑·
2023-08-05,30,≈∫ªÍ¿Ω∑·
2023-08-05,6,≈∫ªÍ¿Ω∑·
2023-08-05,30,≈∫ªÍ¿Ω∑·
2023-08-05,24,≈∫ªÍ¿Ω∑·
2023-08-05,24,≈∫ªÍ¿Ω∑·
2023-08-05,1,≈∫ªÍ¿Ω∑·
2023-08-05,24,≈∫ªÍ¿Ω∑·
2023-08-05,30,≈∫ªÍ¿Ω∑·
2023-08-05,24,≈∫ªÍ¿Ω∑·
2023-08-05,24,≈∫ªÍ¿Ω∑·
2023-08-05,96,≈∫ªÍ¿Ω∑·
2023-08-05,12,≈∫ªÍ¿Ω∑·
2023-08-05,30,≈∫ªÍ¿Ω∑·
2023-08-05,20,≈∫ªÍ¿Ω∑·
2023-08-05,24,≈∫ªÍ¿Ω∑·
2023-08-05,12,≈∫ªÍ¿Ω∑·
2023-08-05,12,≈∫ªÍ¿Ω∑·
2023-08-05,30,≈∫ªÍ¿Ω∑·
2023-08-05,12,≈∫ªÍ¿Ω∑·
2023-08-05,24,≈∫ªÍ¿Ω∑·
2023-08-05,60,≈∫ªÍ¿Ω∑·
2023-08-05,20,≈∫ªÍ¿Ω∑·
2023-08-07,30,≈∫ªÍ¿Ω∑·
2023-08-07,30,≈∫ªÍ¿Ω∑·
2023-08-07,30,≈∫ªÍ¿Ω∑·
2023-08-07,30,≈∫ªÍ¿Ω∑·
2023-08-07,24,≈∫ªÍ¿Ω∑·
2023-08-07,2,≈∫ªÍ¿Ω∑·
2023-08-07,12,≈∫ªÍ¿Ω∑·
2023-08-07,12,≈∫ªÍ¿Ω∑·
2023-08-07,6,≈∫ªÍ¿Ω∑·
2023-08-07,12,≈∫ªÍ¿Ω∑·
2023-08-07,12,≈∫ªÍ¿Ω∑·
2023-08-07,24,≈∫ªÍ¿Ω∑·
2023-08-07,-24,≈∫ªÍ¿Ω∑·
2023-08-07,60,≈∫ªÍ¿Ω∑·
2023-08-07,30,≈∫ªÍ¿Ω∑·
2023-08-07,12,≈∫ªÍ¿Ω∑·
2023-08-07,24,≈∫ªÍ¿Ω∑·
2023-08-07,24,≈∫ªÍ¿Ω∑·
2023-08-07,48,≈∫ªÍ¿Ω∑·
2023-08-07,30,≈∫ªÍ¿Ω∑·
2023-08-07,24,≈∫ªÍ¿Ω∑·
2023-08-07,12,≈∫ªÍ¿Ω∑·
2023-08-07,2,≈∫ªÍ¿Ω∑·
2023-08-07,18,≈∫ªÍ¿Ω∑·
2023-08-07,24,≈∫ªÍ¿Ω∑·
2023-08-07,2,≈∫ªÍ¿Ω∑·
2023-08-07,12,≈∫ªÍ¿Ω∑·
2023-08-07,24,≈∫ªÍ¿Ω∑·
2023-08-07,1,≈∫ªÍ¿Ω∑·
2023-08-07,30,≈∫ªÍ¿Ω∑·
2023-08-07,32,≈∫ªÍ¿Ω∑·
2023-08-07,12,≈∫ªÍ¿Ω∑·
2023-08-07,6,≈∫ªÍ¿Ω∑·
2023-08-07,12,≈∫ªÍ¿Ω∑·
2023-08-07,12,≈∫ªÍ¿Ω∑·
2023-08-07,24,≈∫ªÍ¿Ω∑·
2023-08-07,24,≈∫ªÍ¿Ω∑·
2023-08-07,24,≈∫ªÍ¿Ω∑·
2023-08-07,24,≈∫ªÍ¿Ω∑·
2023-08-07,48,≈∫ªÍ¿Ω∑·
2023-08-07,24,≈∫ªÍ¿Ω∑·
2023-08-07,24,≈∫ªÍ¿Ω∑·
2023-08-08,20,≈∫ªÍ¿Ω∑·
2023-08-08,24,≈∫ªÍ¿Ω∑·
2023-08-08,12,≈∫ªÍ¿Ω∑·
2023-08-08,12,≈∫ªÍ¿Ω∑·
2023-08-08,30,≈∫ªÍ¿Ω∑·
2023-08-08,10,≈∫ªÍ¿Ω∑·
2023-08-08,24,≈∫ªÍ¿Ω∑·
2023-08-08,12,≈∫ªÍ¿Ω∑·
2023-08-08,60,≈∫ªÍ¿Ω∑·
2023-08-08,30,≈∫ªÍ¿Ω∑·
2023-08-08,6,≈∫ªÍ¿Ω∑·
2023-08-08,8,≈∫ªÍ¿Ω∑·
2023-08-08,6,≈∫ªÍ¿Ω∑·
2023-08-08,20,≈∫ªÍ¿Ω∑·
2023-08-08,6,≈∫ªÍ¿Ω∑·
2023-08-08,24,≈∫ªÍ¿Ω∑·
2023-08-08,12,≈∫ªÍ¿Ω∑·
2023-08-08,18,≈∫ªÍ¿Ω∑·
2023-08-08,36,≈∫ªÍ¿Ω∑·
2023-08-08,60,≈∫ªÍ¿Ω∑·
2023-08-08,3,≈∫ªÍ¿Ω∑·
2023-08-08,12,≈∫ªÍ¿Ω∑·
2023-08-08,1,≈∫ªÍ¿Ω∑·
2023-08-08,12,≈∫ªÍ¿Ω∑·
2023-08-08,36,≈∫ªÍ¿Ω∑·
2023-08-08,30,≈∫ªÍ¿Ω∑·
2023-08-08,30,≈∫ªÍ¿Ω∑·
2023-08-08,6,≈∫ªÍ¿Ω∑·
2023-08-08,48,≈∫ªÍ¿Ω∑·
2023-08-08,5,≈∫ªÍ¿Ω∑·
2023-08-08,30,≈∫ªÍ¿Ω∑·
2023-08-08,30,≈∫ªÍ¿Ω∑·
2023-08-08,2,≈∫ªÍ¿Ω∑·
2023-08-08,1,≈∫ªÍ¿Ω∑·
2023-08-08,12,≈∫ªÍ¿Ω∑·
2023-08-08,72,≈∫ªÍ¿Ω∑·
2023-08-08,24,≈∫ªÍ¿Ω∑·
2023-08-08,24,≈∫ªÍ¿Ω∑·
2023-08-08,12,≈∫ªÍ¿Ω∑·
2023-08-08,1,≈∫ªÍ¿Ω∑·
2023-08-08,2,≈∫ªÍ¿Ω∑·
2023-08-08,48,≈∫ªÍ¿Ω∑·
2023-08-08,48,≈∫ªÍ¿Ω∑·
2023-08-08,48,≈∫ªÍ¿Ω∑·
2023-08-08,48,≈∫ªÍ¿Ω∑·
2023-08-08,12,≈∫ªÍ¿Ω∑·
2023-08-08,12,≈∫ªÍ¿Ω∑·
2023-08-08,12,≈∫ªÍ¿Ω∑·
2023-08-08,30,≈∫ªÍ¿Ω∑·
2023-08-08,12,≈∫ªÍ¿Ω∑·
2023-08-08,20,≈∫ªÍ¿Ω∑·
2023-08-09,2,≈∫ªÍ¿Ω∑·
2023-08-09,1,≈∫ªÍ¿Ω∑·
2023-08-09,30,≈∫ªÍ¿Ω∑·
2023-08-09,12,≈∫ªÍ¿Ω∑·
2023-08-09,2,≈∫ªÍ¿Ω∑·
2023-08-09,2,≈∫ªÍ¿Ω∑·
2023-08-09,-2,≈∫ªÍ¿Ω∑·
2023-08-09,2,≈∫ªÍ¿Ω∑·
2023-08-09,24,≈∫ªÍ¿Ω∑·
2023-08-09,2,≈∫ªÍ¿Ω∑·
2023-08-09,2,≈∫ªÍ¿Ω∑·
2023-08-09,2,≈∫ªÍ¿Ω∑·
2023-08-09,-2,≈∫ªÍ¿Ω∑·
2023-08-09,-2,≈∫ªÍ¿Ω∑·
2023-08-09,6,≈∫ªÍ¿Ω∑·
2023-08-09,-2,≈∫ªÍ¿Ω∑·
2023-08-09,-24,≈∫ªÍ¿Ω∑·
2023-08-09,-24,≈∫ªÍ¿Ω∑·
2023-08-09,24,≈∫ªÍ¿Ω∑·
2023-08-09,24,≈∫ªÍ¿Ω∑·
2023-08-09,24,≈∫ªÍ¿Ω∑·
2023-08-09,12,≈∫ªÍ¿Ω∑·
2023-08-09,12,≈∫ªÍ¿Ω∑·
2023-08-09,12,≈∫ªÍ¿Ω∑·
2023-08-09,-12,≈∫ªÍ¿Ω∑·
2023-08-09,-12,≈∫ªÍ¿Ω∑·
2023-08-09,1,≈∫ªÍ¿Ω∑·
2023-08-09,2,≈∫ªÍ¿Ω∑·
2023-08-09,24,≈∫ªÍ¿Ω∑·
2023-08-09,24,≈∫ªÍ¿Ω∑·
2023-08-09,-24,≈∫ªÍ¿Ω∑·
2023-08-09,1,≈∫ªÍ¿Ω∑·
2023-08-09,1,≈∫ªÍ¿Ω∑·
2023-08-09,-1,≈∫ªÍ¿Ω∑·
2023-08-09,30,≈∫ªÍ¿Ω∑·
2023-08-09,30,≈∫ªÍ¿Ω∑·
2023-08-09,-30,≈∫ªÍ¿Ω∑·
2023-08-09,24,≈∫ªÍ¿Ω∑·
2023-08-09,24,≈∫ªÍ¿Ω∑·
2023-08-09,-24,≈∫ªÍ¿Ω∑·
2023-08-09,1,≈∫ªÍ¿Ω∑·
2023-08-09,24,≈∫ªÍ¿Ω∑·
2023-08-09,12,≈∫ªÍ¿Ω∑·
2023-08-09,16,≈∫ªÍ¿Ω∑·
2023-08-09,12,≈∫ªÍ¿Ω∑·
2023-08-09,24,≈∫ªÍ¿Ω∑·
2023-08-09,24,≈∫ªÍ¿Ω∑·
2023-08-09,12,≈∫ªÍ¿Ω∑·
2023-08-09,6,≈∫ªÍ¿Ω∑·
2023-08-09,30,≈∫ªÍ¿Ω∑·
2023-08-09,6,≈∫ªÍ¿Ω∑·
2023-08-09,6,≈∫ªÍ¿Ω∑·
2023-08-09,-6,≈∫ªÍ¿Ω∑·
2023-08-09,12,≈∫ªÍ¿Ω∑·
2023-08-09,16,≈∫ªÍ¿Ω∑·
2023-08-09,12,≈∫ªÍ¿Ω∑·
2023-08-09,12,≈∫ªÍ¿Ω∑·
2023-08-09,12,≈∫ªÍ¿Ω∑·
2023-08-09,-12,≈∫ªÍ¿Ω∑·
2023-08-09,24,≈∫ªÍ¿Ω∑·
2023-08-10,2,≈∫ªÍ¿Ω∑·
2023-08-10,1,≈∫ªÍ¿Ω∑·
2023-08-10,-80,≈∫ªÍ¿Ω∑·
2023-08-10,80,≈∫ªÍ¿Ω∑·
2023-08-10,80,≈∫ªÍ¿Ω∑·
2023-08-10,12,≈∫ªÍ¿Ω∑·
2023-08-10,12,≈∫ªÍ¿Ω∑·
2023-08-10,-12,≈∫ªÍ¿Ω∑·
2023-08-10,-2,≈∫ªÍ¿Ω∑·
2023-08-10,2,≈∫ªÍ¿Ω∑·
2023-08-10,2,≈∫ªÍ¿Ω∑·
2023-08-10,2,≈∫ªÍ¿Ω∑·
2023-08-10,-2,≈∫ªÍ¿Ω∑·
2023-08-10,24,≈∫ªÍ¿Ω∑·
2023-08-10,12,≈∫ªÍ¿Ω∑·
2023-08-10,12,≈∫ªÍ¿Ω∑·
2023-08-10,-12,≈∫ªÍ¿Ω∑·
2023-08-10,30,≈∫ªÍ¿Ω∑·
2023-08-10,12,≈∫ªÍ¿Ω∑·
2023-08-11,30,≈∫ªÍ¿Ω∑·
2023-08-11,20,≈∫ªÍ¿Ω∑·
2023-08-11,48,≈∫ªÍ¿Ω∑·
2023-08-11,24,≈∫ªÍ¿Ω∑·
2023-08-11,12,≈∫ªÍ¿Ω∑·
2023-08-11,12,≈∫ªÍ¿Ω∑·
2023-08-11,-12,≈∫ªÍ¿Ω∑·
2023-08-11,60,≈∫ªÍ¿Ω∑·
2023-08-11,30,≈∫ªÍ¿Ω∑·
2023-08-11,60,≈∫ªÍ¿Ω∑·
2023-08-11,60,≈∫ªÍ¿Ω∑·
2023-08-11,30,≈∫ªÍ¿Ω∑·
2023-08-11,24,≈∫ªÍ¿Ω∑·
2023-08-11,24,≈∫ªÍ¿Ω∑·
2023-08-11,12,≈∫ªÍ¿Ω∑·
2023-08-11,24,≈∫ªÍ¿Ω∑·
2023-08-11,1,≈∫ªÍ¿Ω∑·
2023-08-11,12,≈∫ªÍ¿Ω∑·
2023-08-11,6,≈∫ªÍ¿Ω∑·
2023-08-11,12,≈∫ªÍ¿Ω∑·
2023-08-11,24,≈∫ªÍ¿Ω∑·
2023-08-11,5,≈∫ªÍ¿Ω∑·
2023-08-11,3,≈∫ªÍ¿Ω∑·
2023-08-11,12,≈∫ªÍ¿Ω∑·
2023-08-11,20,≈∫ªÍ¿Ω∑·
2023-08-11,18,≈∫ªÍ¿Ω∑·
2023-08-11,6,≈∫ªÍ¿Ω∑·
2023-08-11,12,≈∫ªÍ¿Ω∑·
2023-08-11,1,≈∫ªÍ¿Ω∑·
2023-08-11,-2,≈∫ªÍ¿Ω∑·
2023-08-11,12,≈∫ªÍ¿Ω∑·
2023-08-11,-12,≈∫ªÍ¿Ω∑·
2023-08-11,1,≈∫ªÍ¿Ω∑·
2023-08-11,1,≈∫ªÍ¿Ω∑·
2023-08-11,24,≈∫ªÍ¿Ω∑·
2023-08-11,-3,≈∫ªÍ¿Ω∑·
2023-08-11,36,≈∫ªÍ¿Ω∑·
2023-08-11,36,≈∫ªÍ¿Ω∑·
2023-08-11,-36,≈∫ªÍ¿Ω∑·
2023-08-11,-24,≈∫ªÍ¿Ω∑·
2023-08-11,24,≈∫ªÍ¿Ω∑·
2023-08-11,24,≈∫ªÍ¿Ω∑·
2023-08-11,3,≈∫ªÍ¿Ω∑·
2023-08-11,80,≈∫ªÍ¿Ω∑·
2023-08-11,12,≈∫ªÍ¿Ω∑·
2023-08-11,12,≈∫ªÍ¿Ω∑·
2023-08-11,72,≈∫ªÍ¿Ω∑·
2023-08-11,1,≈∫ªÍ¿Ω∑·
2023-08-12,24,≈∫ªÍ¿Ω∑·
2023-08-12,36,≈∫ªÍ¿Ω∑·
2023-08-12,12,≈∫ªÍ¿Ω∑·
2023-08-12,30,≈∫ªÍ¿Ω∑·
2023-08-12,24,≈∫ªÍ¿Ω∑·
2023-08-12,30,≈∫ªÍ¿Ω∑·
2023-08-12,1,≈∫ªÍ¿Ω∑·
2023-08-12,30,≈∫ªÍ¿Ω∑·
2023-08-12,24,≈∫ªÍ¿Ω∑·
2023-08-12,1,≈∫ªÍ¿Ω∑·
2023-08-12,24,≈∫ªÍ¿Ω∑·
2023-08-12,2,≈∫ªÍ¿Ω∑·
2023-08-12,30,≈∫ªÍ¿Ω∑·
2023-08-12,1,≈∫ªÍ¿Ω∑·
2023-08-12,12,≈∫ªÍ¿Ω∑·
2023-08-12,12,≈∫ªÍ¿Ω∑·
2023-08-12,30,≈∫ªÍ¿Ω∑·
2023-08-12,1,≈∫ªÍ¿Ω∑·
2023-08-12,30,≈∫ªÍ¿Ω∑·
2023-08-12,1,≈∫ªÍ¿Ω∑·
2023-08-12,1,≈∫ªÍ¿Ω∑·
2023-08-12,1,≈∫ªÍ¿Ω∑·
2023-08-12,1,≈∫ªÍ¿Ω∑·
2023-08-12,-1,≈∫ªÍ¿Ω∑·
2023-08-12,30,≈∫ªÍ¿Ω∑·
2023-08-12,60,≈∫ªÍ¿Ω∑·
2023-08-12,40,≈∫ªÍ¿Ω∑·
2023-08-12,24,≈∫ªÍ¿Ω∑·
2023-08-12,1,≈∫ªÍ¿Ω∑·
2023-08-14,1,≈∫ªÍ¿Ω∑·
2023-08-14,1,≈∫ªÍ¿Ω∑·
2023-08-14,3,≈∫ªÍ¿Ω∑·
2023-08-14,3,≈∫ªÍ¿Ω∑·
2023-08-14,-3,≈∫ªÍ¿Ω∑·
2023-08-14,24,≈∫ªÍ¿Ω∑·
2023-08-14,192,≈∫ªÍ¿Ω∑·
2023-08-14,2,≈∫ªÍ¿Ω∑·
2023-08-14,2,≈∫ªÍ¿Ω∑·
2023-08-14,-2,≈∫ªÍ¿Ω∑·
2023-08-14,-3,≈∫ªÍ¿Ω∑·
2023-08-14,3,≈∫ªÍ¿Ω∑·
2023-08-14,3,≈∫ªÍ¿Ω∑·
2023-08-14,1,≈∫ªÍ¿Ω∑·
2023-08-14,2,≈∫ªÍ¿Ω∑·
2023-08-14,144,≈∫ªÍ¿Ω∑·
2023-08-14,48,≈∫ªÍ¿Ω∑·
2023-08-14,30,≈∫ªÍ¿Ω∑·
2023-08-14,1,≈∫ªÍ¿Ω∑·
2023-08-14,30,≈∫ªÍ¿Ω∑·
2023-08-14,6,≈∫ªÍ¿Ω∑·
2023-08-14,30,≈∫ªÍ¿Ω∑·
2023-08-14,24,≈∫ªÍ¿Ω∑·
2023-08-14,24,≈∫ªÍ¿Ω∑·
2023-08-14,-24,≈∫ªÍ¿Ω∑·
2023-08-14,24,≈∫ªÍ¿Ω∑·
2023-08-14,12,≈∫ªÍ¿Ω∑·
2023-08-14,40,≈∫ªÍ¿Ω∑·
2023-08-14,40,≈∫ªÍ¿Ω∑·
2023-08-14,-40,≈∫ªÍ¿Ω∑·
2023-08-14,1,≈∫ªÍ¿Ω∑·
2023-08-14,-60,≈∫ªÍ¿Ω∑·
2023-08-14,60,≈∫ªÍ¿Ω∑·
2023-08-14,60,≈∫ªÍ¿Ω∑·
2023-08-14,20,≈∫ªÍ¿Ω∑·
2023-08-14,12,≈∫ªÍ¿Ω∑·
2023-08-14,24,≈∫ªÍ¿Ω∑·
2023-08-14,24,≈∫ªÍ¿Ω∑·
2023-08-14,12,≈∫ªÍ¿Ω∑·
2023-08-14,60,≈∫ªÍ¿Ω∑·
2023-08-14,24,≈∫ªÍ¿Ω∑·
2023-08-14,12,≈∫ªÍ¿Ω∑·
2023-08-14,6,≈∫ªÍ¿Ω∑·
2023-08-14,2,≈∫ªÍ¿Ω∑·
2023-08-14,12,≈∫ªÍ¿Ω∑·
2023-08-14,12,≈∫ªÍ¿Ω∑·
2023-08-14,-2,≈∫ªÍ¿Ω∑·
2023-08-14,2,≈∫ªÍ¿Ω∑·
2023-08-14,3,≈∫ªÍ¿Ω∑·
2023-08-14,3,≈∫ªÍ¿Ω∑·
2023-08-14,-3,≈∫ªÍ¿Ω∑·
2023-08-14,24,≈∫ªÍ¿Ω∑·
2023-08-14,1,≈∫ªÍ¿Ω∑·
2023-08-14,36,≈∫ªÍ¿Ω∑·
2023-08-14,16,≈∫ªÍ¿Ω∑·
2023-08-14,24,≈∫ªÍ¿Ω∑·
2023-08-14,12,≈∫ªÍ¿Ω∑·
2023-08-14,12,≈∫ªÍ¿Ω∑·
2023-08-14,12,≈∫ªÍ¿Ω∑·
2023-08-14,24,≈∫ªÍ¿Ω∑·
2023-08-15,1,≈∫ªÍ¿Ω∑·
2023-08-15,24,≈∫ªÍ¿Ω∑·
2023-08-16,30,≈∫ªÍ¿Ω∑·
2023-08-16,12,≈∫ªÍ¿Ω∑·
2023-08-16,30,≈∫ªÍ¿Ω∑·
2023-08-16,1,≈∫ªÍ¿Ω∑·
2023-08-16,30,≈∫ªÍ¿Ω∑·
2023-08-16,30,≈∫ªÍ¿Ω∑·
2023-08-16,1,≈∫ªÍ¿Ω∑·
2023-08-16,30,≈∫ªÍ¿Ω∑·
2023-08-16,1,≈∫ªÍ¿Ω∑·
2023-08-16,30,≈∫ªÍ¿Ω∑·
2023-08-16,1,≈∫ªÍ¿Ω∑·
2023-08-16,1,≈∫ªÍ¿Ω∑·
2023-08-16,-1,≈∫ªÍ¿Ω∑·
2023-08-16,24,≈∫ªÍ¿Ω∑·
2023-08-16,1,≈∫ªÍ¿Ω∑·
2023-08-16,1,≈∫ªÍ¿Ω∑·
2023-08-16,-1,≈∫ªÍ¿Ω∑·
2023-08-16,20,≈∫ªÍ¿Ω∑·
2023-08-16,24,≈∫ªÍ¿Ω∑·
2023-08-16,30,≈∫ªÍ¿Ω∑·
2023-08-16,30,≈∫ªÍ¿Ω∑·
2023-08-16,24,≈∫ªÍ¿Ω∑·
2023-08-16,30,≈∫ªÍ¿Ω∑·
2023-08-16,30,≈∫ªÍ¿Ω∑·
2023-08-16,12,≈∫ªÍ¿Ω∑·
2023-08-16,24,≈∫ªÍ¿Ω∑·
2023-08-16,5,≈∫ªÍ¿Ω∑·
2023-08-17,30,≈∫ªÍ¿Ω∑·
2023-08-17,24,≈∫ªÍ¿Ω∑·
2023-08-17,30,≈∫ªÍ¿Ω∑·
2023-08-17,12,≈∫ªÍ¿Ω∑·
2023-08-17,30,≈∫ªÍ¿Ω∑·
2023-08-17,30,≈∫ªÍ¿Ω∑·
2023-08-17,30,≈∫ªÍ¿Ω∑·
2023-08-17,30,≈∫ªÍ¿Ω∑·
2023-08-17,1,≈∫ªÍ¿Ω∑·
2023-08-17,24,≈∫ªÍ¿Ω∑·
2023-08-17,12,≈∫ªÍ¿Ω∑·
2023-08-17,24,≈∫ªÍ¿Ω∑·
2023-08-17,30,≈∫ªÍ¿Ω∑·
2023-08-17,30,≈∫ªÍ¿Ω∑·
2023-08-17,12,≈∫ªÍ¿Ω∑·
2023-08-17,24,≈∫ªÍ¿Ω∑·
2023-08-17,24,≈∫ªÍ¿Ω∑·
2023-08-17,24,≈∫ªÍ¿Ω∑·
2023-08-17,12,≈∫ªÍ¿Ω∑·
2023-08-17,1,≈∫ªÍ¿Ω∑·
2023-08-17,12,≈∫ªÍ¿Ω∑·
2023-08-17,2,≈∫ªÍ¿Ω∑·
2023-08-17,2,≈∫ªÍ¿Ω∑·
2023-08-17,-2,≈∫ªÍ¿Ω∑·
2023-08-17,24,≈∫ªÍ¿Ω∑·
2023-08-17,20,≈∫ªÍ¿Ω∑·
2023-08-17,24,≈∫ªÍ¿Ω∑·
2023-08-17,30,≈∫ªÍ¿Ω∑·
2023-08-17,60,≈∫ªÍ¿Ω∑·
2023-08-18,24,≈∫ªÍ¿Ω∑·
2023-08-18,24,≈∫ªÍ¿Ω∑·
2023-08-18,12,≈∫ªÍ¿Ω∑·
2023-08-18,12,≈∫ªÍ¿Ω∑·
2023-08-18,2,≈∫ªÍ¿Ω∑·
2023-08-18,-2,≈∫ªÍ¿Ω∑·
2023-08-18,12,≈∫ªÍ¿Ω∑·
2023-08-18,1,≈∫ªÍ¿Ω∑·
2023-08-18,30,≈∫ªÍ¿Ω∑·
2023-08-18,30,≈∫ªÍ¿Ω∑·
2023-08-18,1,≈∫ªÍ¿Ω∑·
2023-08-18,1,≈∫ªÍ¿Ω∑·
2023-08-18,2,≈∫ªÍ¿Ω∑·
2023-08-18,5,≈∫ªÍ¿Ω∑·
2023-08-18,30,≈∫ªÍ¿Ω∑·
2023-08-18,1,≈∫ªÍ¿Ω∑·
2023-08-18,1,≈∫ªÍ¿Ω∑·
2023-08-19,-2,≈∫ªÍ¿Ω∑·
2023-08-19,12,≈∫ªÍ¿Ω∑·
2023-08-19,12,≈∫ªÍ¿Ω∑·
2023-08-19,1,≈∫ªÍ¿Ω∑·
2023-08-19,24,≈∫ªÍ¿Ω∑·
2023-08-19,24,≈∫ªÍ¿Ω∑·
2023-08-19,12,≈∫ªÍ¿Ω∑·
2023-08-19,1,≈∫ªÍ¿Ω∑·
2023-08-19,12,≈∫ªÍ¿Ω∑·
2023-08-19,12,≈∫ªÍ¿Ω∑·
2023-08-19,12,≈∫ªÍ¿Ω∑·
2023-08-19,24,≈∫ªÍ¿Ω∑·
2023-08-19,6,≈∫ªÍ¿Ω∑·
2023-08-19,8,≈∫ªÍ¿Ω∑·
2023-08-19,24,≈∫ªÍ¿Ω∑·
2023-08-19,24,≈∫ªÍ¿Ω∑·
2023-08-19,1,≈∫ªÍ¿Ω∑·
2023-08-19,12,≈∫ªÍ¿Ω∑·
2023-08-19,30,≈∫ªÍ¿Ω∑·
2023-08-19,24,≈∫ªÍ¿Ω∑·
2023-08-19,12,≈∫ªÍ¿Ω∑·
2023-08-19,24,≈∫ªÍ¿Ω∑·
2023-08-19,24,≈∫ªÍ¿Ω∑·
2023-08-19,24,≈∫ªÍ¿Ω∑·
2023-08-21,12,≈∫ªÍ¿Ω∑·
2023-08-21,24,≈∫ªÍ¿Ω∑·
2023-08-21,2,≈∫ªÍ¿Ω∑·
2023-08-21,1,≈∫ªÍ¿Ω∑·
2023-08-21,12,≈∫ªÍ¿Ω∑·
2023-08-21,12,≈∫ªÍ¿Ω∑·
2023-08-21,12,≈∫ªÍ¿Ω∑·
2023-08-21,24,≈∫ªÍ¿Ω∑·
2023-08-21,12,≈∫ªÍ¿Ω∑·
2023-08-21,20,≈∫ªÍ¿Ω∑·
2023-08-21,-36,≈∫ªÍ¿Ω∑·
2023-08-21,36,≈∫ªÍ¿Ω∑·
2023-08-21,12,≈∫ªÍ¿Ω∑·
2023-08-21,12,≈∫ªÍ¿Ω∑·
2023-08-21,12,≈∫ªÍ¿Ω∑·
2023-08-21,-12,≈∫ªÍ¿Ω∑·
2023-08-21,24,≈∫ªÍ¿Ω∑·
2023-08-21,24,≈∫ªÍ¿Ω∑·
2023-08-21,24,≈∫ªÍ¿Ω∑·
2023-08-21,24,≈∫ªÍ¿Ω∑·
2023-08-21,30,≈∫ªÍ¿Ω∑·
2023-08-21,12,≈∫ªÍ¿Ω∑·
2023-08-21,1,≈∫ªÍ¿Ω∑·
2023-08-21,1,≈∫ªÍ¿Ω∑·
2023-08-21,24,≈∫ªÍ¿Ω∑·
2023-08-21,12,≈∫ªÍ¿Ω∑·
2023-08-21,6,≈∫ªÍ¿Ω∑·
2023-08-21,13,≈∫ªÍ¿Ω∑·
2023-08-21,48,≈∫ªÍ¿Ω∑·
2023-08-21,48,≈∫ªÍ¿Ω∑·
2023-08-21,30,≈∫ªÍ¿Ω∑·
2023-08-21,6,≈∫ªÍ¿Ω∑·
2023-08-21,12,≈∫ªÍ¿Ω∑·
2023-08-21,12,≈∫ªÍ¿Ω∑·
2023-08-21,24,≈∫ªÍ¿Ω∑·
2023-08-21,48,≈∫ªÍ¿Ω∑·
2023-08-21,24,≈∫ªÍ¿Ω∑·
2023-08-21,1,≈∫ªÍ¿Ω∑·
2023-08-21,30,≈∫ªÍ¿Ω∑·
2023-08-21,24,≈∫ªÍ¿Ω∑·
2023-08-21,48,≈∫ªÍ¿Ω∑·
2023-08-21,1,≈∫ªÍ¿Ω∑·
2023-08-21,24,≈∫ªÍ¿Ω∑·
2023-08-21,24,≈∫ªÍ¿Ω∑·
2023-08-21,1,≈∫ªÍ¿Ω∑·
2023-08-21,12,≈∫ªÍ¿Ω∑·
2023-08-21,1,≈∫ªÍ¿Ω∑·
2023-08-21,1,≈∫ªÍ¿Ω∑·
2023-08-21,1,≈∫ªÍ¿Ω∑·
2023-08-21,-12,≈∫ªÍ¿Ω∑·
2023-08-21,12,≈∫ªÍ¿Ω∑·
2023-08-22,24,≈∫ªÍ¿Ω∑·
2023-08-22,24,≈∫ªÍ¿Ω∑·
2023-08-22,12,≈∫ªÍ¿Ω∑·
2023-08-22,1,≈∫ªÍ¿Ω∑·
2023-08-22,1,≈∫ªÍ¿Ω∑·
2023-08-22,30,≈∫ªÍ¿Ω∑·
2023-08-22,30,≈∫ªÍ¿Ω∑·
2023-08-22,2,≈∫ªÍ¿Ω∑·
2023-08-22,24,≈∫ªÍ¿Ω∑·
2023-08-22,12,≈∫ªÍ¿Ω∑·
2023-08-22,1,≈∫ªÍ¿Ω∑·
